iter	Logloss
509	0.0005725384346
510	0.0005725384346
511	0.0005725668827
512	0.0005725288145
513	0.0005725056212
514	0.0005724845666
515	0.0005724845666
516	0.0005725349838
517	0.0005724556476
518	0.0005724556476
519	0.0005724320358
520	0.0005724320358
521	0.0005724799375
522	0.0005724799375
523	0.0005724561457
524	0.0005724497086
525	0.00057239023
526	0.00057239023
527	0.0005724094409
528	0.0005723967676
529	0.0005723967676
530	0.0005723913726
531	0.0005723913726
532	0.0005724077605
533	0.0005723804864
534	0.0005723502344
535	0.0005723502344
536	0.0005723801202
537	0.0005723013281
538	0.0005723013281
539	0.0005723500817
540	0.0005723310193
541	0.0005722764983
542	0.0005722764983
543	0.0005723424329
544	0.0005722487304
545	0.000572196886
546	0.000572196886
547	0.0005722292055
548	0.0005722292055
549	0.0005721895741
550	0.0005721448281
551	0.0005721448281
552	0.0005721448281
553	0.0005721448281
554	0.0005721448281
555	0.0005721026226
556	0.0005720844894
557	0.0005720844894
558	0.0005720844894
559	0.0005720673377
560	0.0005720673377
561	0.0005720673377
562	0.0005721185627
563	0.0005720552043
564	0.0005720552043
565	0.0005720552043
566	0.0005720139552
567	0.0005720640794
568	0.0005720153698
569	0.0005719862751
570	0.0005719913645
571	0.0005719913645
572	0.000571961575
573	0.0005720007628
574	0.000571997517
575	0.000571997517
576	0.0005719638937
577	0.0005718961909
578	0.0005718961909
579	0.0005718961909
580	0.0005719150398
581	0.0005528536255
582	0.0005528123868
583	0.0005527033595
584	0.0005527243179
585	0.0005527243179
586	0.0005527243179
587	0.0005527018361
588	0.000552695807
589	0.000552695807
590	0.000552695807
591	0.0005526891522
592	0.000552684722
593	0.0005526443163
594	0.0005526762487
595	0.0005526537062
596	0.0005526492718
597	0.0005526011712
598	0.0005526092239
599	0.0005526092239
600	0.0005525322295
601	0.0005525322295
602	0.0005525322295
603	0.0005525630821
604	0.0005526067168
605	0.0005525077617
606	0.0005525513567
607	0.0005525513567
608	0.0005525513567
609	0.000552550664
610	0.0005524532365
611	0.0005524532365
612	0.0005524532365
613	0.0005525614477
614	0.0005525614477
615	0.0005524966536
616	0.0005524966536
617	0.0005524966536
618	0.0005525127046
619	0.0005524087626
620	0.0005524238886
621	0.00055240026
622	0.0005524140529
623	0.0005524140529
624	0.0005524140529
625	0.0005524140529
626	0.0005524140529
627	0.0005524140529
628	0.0005524140529
629	0.0005523775542
630	0.0005523775542
631	0.0005523031443
632	0.0005523031443
633	0.0005523823632
634	0.0005523823632
635	0.0005523823632
636	0.0005523637006
637	0.0005523319837
638	0.000552299886
639	0.000552272434
640	0.0005461209815
641	0.0005461209815
642	0.0005460489907
643	0.0005460489907
644	0.0005460393476
645	0.0005460428508
646	0.0005459962841
647	0.0005459813025
648	0.0005459233767
649	0.0005460111841
650	0.0005460111841
651	0.0005459338737
652	0.0005459338737
653	0.0005459551083
654	0.00054592476
655	0.0005458942255
656	0.0005458942255
657	0.0005458862816
658	0.0005458862816
659	0.0005458948324
660	0.0005458948324
661	0.0005458640635
662	0.0005458640635
663	0.0005458293771
664	0.0005457744983
665	0.000545763836
666	0.000545763836
667	0.000545803752
668	0.0005457204314
669	0.0005457204314
670	0.0005457204314
671	0.0005457199836
672	0.0005457525019
673	0.0005456953839
674	0.0005456953839
675	0.000545761827
676	0.000545761827
677	0.0005457166143
678	0.0005457166143
679	0.000545759479
680	0.0005457367251
681	0.0005457367251
682	0.0005456820765
683	0.0005456820765
684	0.0005456204278
685	0.0005456204278
686	0.0005456611056
687	0.0005455687906
688	0.0005456448328
689	0.0005456448328
690	0.0005455418576
691	0.0005455298434
692	0.0005455347613
693	0.000545463526
694	0.000545463526
695	0.0005454674498
696	0.0005454674498
697	0.0005454674498
698	0.0005454650327
699	0.0005454650327
700	0.0005454131966
701	0.0005454131966
702	0.0005453273543
703	0.0005453273543
704	0.0005453714181
705	0.0005453992174
706	0.0005453992174
707	0.0005453133563
708	0.0005453133563
709	0.0005452997852
710	0.0005452997852
711	0.0005452997852
712	0.0005452997852
713	0.000545280118
714	0.0005452886102
715	0.0005453299681
716	0.0005452681436
717	0.0005453121488
718	0.0005453174308
719	0.0005452294288
720	0.0005451988336
721	0.0005451823641
722	0.0005451337612
723	0.0005451173754
724	0.0005451708794
725	0.0005451561259
726	0.0005449916024
727	0.0005449344112
728	0.0005449401661
729	0.0005449485389
730	0.0005449569369
731	0.000544948924
732	0.000544948924
733	0.000544948924
734	0.000544948924
735	0.0005449346958
736	0.0005448914021
737	0.0005448994862
738	0.0005449071308
739	0.0005449071308
740	0.0005448406019
741	0.0005448339451
742	0.0005448339451
743	0.0005448319989
744	0.0005447195982
745	0.0005447980596
746	0.0005447980596
747	0.0005447980596
748	0.0005446840893
749	0.0005446840893
750	0.0005446840893
751	0.0005446840893
752	0.0005446840893
753	0.0005446840893
754	0.0005446840893
755	0.0005447591187
756	0.0005447591187
757	0.0005447591187
758	0.0005447328658
759	0.0005447328658
760	0.0005447328658
761	0.0005446806845
762	0.0005446806845
763	0.0005446806845
764	0.0005446806845
765	0.0005446806845
766	0.0005446592637
767	0.0005446592637
768	0.0005446482833
769	0.0005446482833
770	0.0005446482833
771	0.0005446311211
772	0.0005445844499
773	0.0005445844499
774	0.0005445524233
775	0.0005445524233
776	0.0005445412839
777	0.0005445609928
778	0.0005445518352
779	0.0005445518352
780	0.000544537743
781	0.000544537743
782	0.0005444528257
783	0.0005444528257
784	0.0005444838519
785	0.000544438407
786	0.000544438407
787	0.0005444087744
788	0.0005444087744
789	0.0005444131544
790	0.0005443998889
791	0.0005444077072
792	0.0005443532615
793	0.0005444141464
794	0.0005444141464
795	0.0005443978841
796	0.0005443025451
797	0.0005443043071
798	0.000544287484
799	0.0005442360602
800	0.0005442702485
801	0.0005442702485
802	0.0005442729565
803	0.0005442729565
804	0.0005442521425
805	0.0005442521425
806	0.0005442367445
807	0.0005442367445
808	0.0005442125383
809	0.0005441838663
810	0.0005441780674
811	0.0005441747924
812	0.0005441296278
813	0.0005440591814
814	0.0005440591814
815	0.0005441106534
816	0.0005440608284
817	0.0005440608284
818	0.0005439921671
819	0.000544039033
820	0.000544039033
821	0.000544018941
822	0.000544018941
823	0.0005439872995
824	0.0005439149195
825	0.0005439347352
826	0.0005438293617
827	0.0005438293617
828	0.000543846796
829	0.0005438260176
830	0.0005437918
831	0.0005437760022
832	0.0005437760022
833	0.0005437760022
834	0.0005437336461
835	0.0005437760775
836	0.0005437760775
837	0.0005437760775
838	0.0005437957384
839	0.0005437957384
840	0.0005437957384
841	0.0005438109837
842	0.0005438109837
843	0.0005436809039
844	0.0005437680437
845	0.0005436774907
846	0.0005436774907
847	0.0005436774907
848	0.0005436124644
849	0.0005436124644
850	0.0005436124644
851	0.0005436403705
852	0.0005435883649
853	0.0005436677388
854	0.0005435707717
855	0.0005255550799
856	0.0005255755004
857	0.0005256038041
858	0.0005255930288
859	0.0005255629526
860	0.0005255769716
861	0.000525535327
862	0.000525535327
863	0.000525535327
864	0.000525535327
865	0.000525535327
866	0.000525535327
867	0.0005255655915
868	0.0005255655915
869	0.0005255680944
870	0.0005255680944
871	0.0005255454786
872	0.0005255072263
873	0.0005255072263
874	0.0005254973697
875	0.0005255323051
876	0.0005254796697
877	0.0005254684926
878	0.0005254684926
879	0.0005254333186
880	0.0005254279006
881	0.0005254279006
882	0.0005253967634
883	0.0005254220118
884	0.0005253932498
885	0.0005253520237
886	0.0005253372304
887	0.0005252730684
888	0.0005253390825
889	0.000525262404
890	0.0005252224315
891	0.0005251870754
892	0.0005251870754
893	0.0005252046289
894	0.0005252046289
895	0.0005114507061
896	0.0005114787315
897	0.0004882162783
898	0.0004882779918
899	0.0004882515004
900	0.0004882515004
901	0.0004882485644
902	0.0004881745332
903	0.0004881745332
904	0.0004881745332
905	0.0004881697012
906	0.0004881527085
907	0.0004881527085
908	0.0004881527085
909	0.0004881655723
910	0.0004881369777
911	0.0004881369777
912	0.0004880940335
913	0.0004880832771
914	0.0004880832771
915	0.0004880920371
916	0.0004880920371
917	0.0004880920371
918	0.0004880920371
919	0.0004881236389
920	0.0004881236389
921	0.0004881236389
922	0.0004880778214
923	0.0004880778214
924	0.0004880983466
925	0.00048805404
926	0.0004880133664
927	0.0004880133664
928	0.0004880232921
929	0.0004879759532
930	0.0004879759532
931	0.0004879759532
932	0.0004879759532
933	0.0004880130044
934	0.0004880434552
935	0.0004880434552
936	0.0004880743224
937	0.0004879261283
938	0.0004879654793
939	0.0004879570667
940	0.0004879570667
941	0.0004879928894
942	0.0004879263145
943	0.0004878553826
944	0.0004878553826
945	0.0004879312909
946	0.0004878927582
947	0.0004879380231
948	0.000487852997
949	0.0004878540287
950	0.000487790394
951	0.0004878412528
952	0.0004878412528
953	0.0004878217133
954	0.0004877719888
955	0.00048778904
956	0.00048778904
957	0.00048778904
958	0.0004877764462
959	0.0004877764462
960	0.0004877594305
961	0.0004878728043
962	0.0004878728043
963	0.0004877586541
964	0.0004877586541
965	0.0004877101601
966	0.0004877101601
967	0.0004877101601
968	0.0004877988129
969	0.0004877988129
970	0.0004877988129
971	0.0004878232409
972	0.0004878232409
973	0.0004877224128
974	0.0004877263722
975	0.0004877201527
976	0.0004877201527
977	0.0004877201527
978	0.0004877086303
979	0.0004877086303
980	0.0004876850938
981	0.0004876589288
982	0.0004876578574
983	0.0004876578574
984	0.0004876221121
985	0.0004875855025
986	0.0004876835222
987	0.0004875736327
988	0.000487612831
989	0.0004875606496
990	0.0004875999818
991	0.00048755551
992	0.00048755551
993	0.000487568809
994	0.0004875147799
995	0.0004876083693
996	0.0004875757986
997	0.0004875757986
998	0.0004875333086
999	0.0004874574379
